0.832
366.18	366.60	back	0.85
367.08	367.37	talking	0.61
367.37	367.49	to	0.80
367.49	367.56	the	0.70
370.17	370.25	the	1.00
370.25	370.75	election	0.90
370.90	371.34	and	0.90
371.34	371.59	ball	0.74
371.59	371.81	run	0.61
371.81	372.12	jumping	0.70
372.57	372.74	and	0.80
372.74	372.93	that	1.00
375.87	376.37	what	0.70
376.47	376.60	I	0.85
376.60	376.89	take	0.90
376.95	377.25	him	0.61
377.25	377.42	to	1.00
377.87	378.18	paul	1.00
378.18	378.43	ryan	1.00
379.93	380.22	hours	0.61
381.82	382.06	he's	1.00
382.06	382.19	going	0.74
382.19	382.24	to	0.74
382.24	382.60	support	1.00
382.60	382.85	paul	1.00
382.85	383.14	ryan	1.00
383.47	383.61	he	0.70
383.61	383.78	does	1.00
383.78	384.14	support	1.00
384.47	384.66	he	0.80
384.66	384.84	said	1.00
384.84	384.96	he's	1.00
384.96	385.05	going	0.90
385.05	385.14	to	0.90
385.14	385.37	work	1.00
385.37	385.50	with	1.00
385.50	385.75	paul	1.00
385.75	386.25	ryan	1.00
386.87	387.34	there's	0.70
387.34	387.49	no	1.00
387.49	387.93	issue	1.00
387.93	388.32	about	1.00
388.32	388.82	that	0.85
389.06	389.33	he	1.00
389.33	389.56	didn't	1.00
389.56	389.72	take	1.00
389.72	389.79	a	1.00
389.79	390.21	position	1.00
390.21	390.31	in	1.00
390.31	390.38	the	1.00
390.38	390.88	primaries	0.90
392.29	392.50	but	0.90
392.76	392.79	a	0.70
392.79	393.18	position	1.00
393.18	393.41	many	1.00
393.41	393.91	primaries	1.00
394.90	395.11	that	1.00
395.11	395.18	the	1.00
395.18	395.31	news	0.85
396.30	396.43	the	0.70
396.87	397.17	working	1.00
397.17	397.53	together	1.00
397.53	397.66	to	1.00
397.66	398.04	elect	1.00
398.04	398.52	republican	1.00
398.52	399.02	climbers	0.61
399.70	400.20	president	1.00
400.49	400.60	and	1.00
400.60	400.74	I	1.00
400.74	400.87	think	1.00
400.87	400.96	you	0.70
401.14	401.33	see	1.00
401.33	401.83	that	1.00
402.07	402.57	digestion	0.85
402.72	402.89	as	1.00
402.89	402.97	you	1.00
402.97	403.09	this	1.00
403.09	403.47	question	1.00
403.47	403.57	terms	1.00
403.57	403.78	of	1.00
403.78	403.94	your	1.00
403.94	404.38	previewed	0.90
404.38	404.88	role	0.74
404.88	405.00	I	0.61
405.00	405.29	spent	1.00
405.29	405.47	a	1.00
405.47	405.62	fair	1.00
405.62	405.87	amount	1.00
405.87	405.94	of	1.00
405.94	406.13	time	1.00
406.13	406.25	as	1.00
406.25	406.32	a	1.00
406.32	406.82	reporter	0.85
407.16	407.37	with	0.85
407.77	407.99	putin	0.61
407.99	408.25	in	1.00
408.25	408.53	terms	1.00
408.53	408.61	of	1.00
408.61	408.69	an	0.74
408.69	409.00	interview	0.70
409.00	409.30	maybe	1.00
409.30	409.59	five	1.00
409.59	409.93	hours	1.00
410.11	410.61	together	0.85
411.92	412.27	he	0.80
412.27	412.77	constantly	0.70
412.95	413.31	said	0.70
413.31	413.47	to	1.00
413.47	413.97	me	0.80
414.85	415.30	cia	0.70
415.30	415.65	and	1.00
415.65	415.99	others	0.85
415.99	416.11	were	1.00
416.11	416.58	responsible	1.00
416.58	416.89	for	1.00
416.89	417.04	the	1.00
417.04	417.54	overthrow	0.90
417.56	417.65	of	0.70
418.18	418.68	which	0.80
418.69	418.95	in	1.00
418.95	419.39	ukraine	1.00
419.39	419.66	in	0.61
419.66	420.16	here	0.70
420.35	420.56	you	1.00
420.56	420.93	believe	1.00
421.10	421.37	right	0.90
421.37	421.51	on	1.00
421.51	421.66	that	0.90
423.55	424.05	which	1.00
425.10	425.60	conversation	1.00
426.92	427.07	eh	0.61
427.07	427.37	I	0.61
427.37	427.67	think	0.61
427.67	427.90	that	1.00
427.90	428.19	the	1.00
428.19	428.69	machinations	0.70
429.09	429.21	of	1.00
429.21	429.71	ukraine	1.00
430.19	430.33	a	0.61
430.33	430.73	deal	0.61
430.73	430.85	with	1.00
430.85	430.91	a	1.00
430.91	431.10	lot	1.00
431.10	431.18	of	1.00
431.18	431.68	geopolitics	1.00
432.09	432.59	america	0.61
432.66	433.10	wasn't	0.80
433.55	433.86	thank	0.61
433.86	434.36	indiana	0.90
434.53	435.03	children	0.74
435.12	435.33	say	0.80
435.33	435.56	they	1.00
435.56	435.72	I	1.00
435.72	435.88	think	1.00
435.88	435.96	the	1.00
435.96	436.29	people	1.00
436.29	436.49	over	1.00
436.49	436.62	to	0.90
436.62	437.12	the	1.00
438.17	438.31	but	0.70
438.31	438.52	there's	0.61
438.52	438.61	a	1.00
438.61	438.81	lot	1.00
438.81	439.00	more	1.00
439.00	439.22	going	1.00
439.22	439.36	out	1.00
439.36	439.43	of	0.90
439.43	439.54	that	0.85
439.54	440.04	country	1.00
440.73	440.87	I	0.80
440.87	441.31	don't	0.80
441.31	441.49	think	1.00
441.49	441.57	that	0.70
441.57	442.00	unicode	0.70
442.00	442.20	which	1.00
442.20	442.38	was	1.00
442.38	442.47	the	0.61
442.47	442.83	prove	0.61
442.83	443.09	one	0.61
443.09	443.59	person	0.61
443.70	443.93	that	0.85
443.93	444.12	you	1.00
444.12	444.57	compute	1.00
444.57	445.07	the	0.80
445.42	445.60	and	0.61
445.60	445.70	if	0.61
445.70	445.79	you	1.00
445.79	446.01	look	1.00
446.01	446.12	at	1.00
446.54	446.71	went	0.61
446.71	447.03	up	0.61
447.97	448.47	way	0.70
448.88	449.24	but	1.00
449.38	449.69	what	0.90
449.69	449.96	not	0.61
449.96	450.01	a	0.74
450.01	450.20	good	0.80
451.22	451.72	situation	1.00
451.79	451.85	in	1.00
451.85	452.35	ukraine	1.00
452.76	453.15	is	0.90
453.15	453.22	the	1.00
453.22	453.72	geopolitics	0.70
454.02	454.29	very	1.00
454.29	454.63	interesting	1.00
454.63	454.84	that	1.00
454.84	454.92	you	1.00
454.92	455.12	look	1.00
455.12	455.27	at	1.00
455.27	455.53	but	1.00
455.88	456.23	the	0.70
456.62	457.12	acquaintance	0.61
457.21	457.35	in	0.85
457.35	457.66	europe	1.00
457.66	458.16	today	1.00
458.41	458.78	in	0.61
458.78	459.05	europe	1.00
459.05	459.35	today	1.00
459.35	459.72	because	0.90
459.89	460.29	agreement	1.00
460.29	460.44	that	1.00
460.44	460.62	was	1.00
460.62	461.12	negotiated	1.00
461.39	461.89	primarily	1.00
461.97	462.20	by	0.61
462.20	462.53	article	0.70
462.53	462.95	which	0.80
462.95	463.07	and	0.80
463.07	463.37	frankly	0.90
463.37	463.59	that	1.00
463.59	463.65	I	1.00
463.65	463.79	was	1.00
463.79	463.94	the	1.00
463.94	464.23	principle	0.85
464.23	464.73	person	0.90
464.98	465.35	looking	0.74
465.35	465.62	the	0.61
466.84	466.99	you	0.85
466.99	467.33	writers	0.61
467.33	467.43	to	0.74
467.43	467.89	conversation	0.80
467.99	468.27	another	0.74
468.27	468.54	time	1.00
468.54	468.68	thank	0.80
468.68	468.83	you	0.80
468.83	469.10	paul	0.85
469.10	469.29	I	1.00
469.29	469.47	think	1.00
469.47	469.58	we	1.00
469.58	469.75	should	1.00
469.75	469.92	get	1.00
469.92	470.13	back	1.00
470.13	470.25	to	1.00
470.25	470.62	your	1.00
470.62	470.92	thing	1.00
470.92	471.03	that	1.00
471.03	471.33	donald	0.61
472.16	472.40	paul	0.90
472.40	472.61	ryan	0.90
472.61	472.75	for	1.00
472.75	473.23	president	1.00
473.23	473.39	I	1.00
473.39	473.55	think	1.00
473.55	473.83	that	0.85
473.83	474.18	very	1.00
474.18	474.68	interesting	1.00
475.94	476.17	not	1.00
476.17	476.41	yet	1.00
476.41	476.84	prepared	1.00
476.84	476.93	to	1.00
476.93	477.06	do	1.00
477.06	477.18	it	0.61
477.85	477.99	it	1.00
477.99	478.49	out	1.00
478.78	479.28	correct	1.00
479.46	479.71	which	1.00
479.71	480.07	then	0.61
480.38	480.75	paul	0.61
480.75	481.20	ryan	0.80
481.20	481.70	on	0.80
482.82	482.96	to	1.00
482.96	483.11	get	1.00
483.11	483.34	dribble	0.61
483.34	483.51	of	0.61
483.51	484.01	moa	0.61
485.93	486.26	like	1.00
486.26	486.53	having	1.00
486.76	487.09	table	1.00
487.09	487.31	thank	0.61
487.31	487.38	you	0.61
487.38	487.61	very	0.61
487.61	487.82	much	0.61
487.82	487.92	for	1.00
487.92	488.24	coming	1.00
488.24	488.32	in	1.00
488.32	488.65	today	1.00
